Personel_ID,Yaka_Tipi,Cinsiyet,Yas,Medeni_Hal,Cocuk_Sayisi,Ilce,Mesafe_KM,Lojman_Kullanimi,Sertifika_Sayisi,Egitim_Saati_Yil,Seyahat_Sikligi,Toplam_Tecrube_Yil,Sirketteki_Yil,MKE_Oncesi_Tecrube,Ayni_Unvanda_Yil,Son_Terfi_Gecen_Yil,Mevcut_Yonetici_Yil,Birim_Degisim_Sayisi,Departman,Unvan,Egitim_Seviyesi,Maas_TL,Aylik_Mesai_Saat,Vardiya_Tipi,Vardiya_Rotasyon_Sikligi,Is_Kazasi_Gecmisi,Sendika_Sozlesme_Kalan_Ay,Kullanilan_Izin_Gun,Son_Zam_Orani,Son_Zamdan_Beri_Ay,Performans_Puani,Ortam_Memnuniyeti,Is_Memnuniyeti,Ekip_Uyum_Puani,Is_Ozel_Hayat_Dengesi,Istifa_Etti_Mi
MKE-11182,Mavi,Erkek,27,Bekar,0,MKE Lojmanlari,2,1,0,16,Seyahat Yok,5,5,0,2,2,3,0,Gazi Fisek Fabrikasi,Operator,Lise,27483,11,Iki Vardiya,Haftalik,0,24,20,45.63567382271712,9,5,4,5,5,4,0
MKE-11183,Mavi,Erkek,44,Evli,1,Etimesgut,18,0,1,10,Seyahat Yok,4,2,2,1,1,2,0,Silah Fabrikasi,Operator,Lise,26723,13,Iki Vardiya,Haftalik,0,2,19,48.028190408467395,8,2,5,4,5,4,0
MKE-11184,Mavi,Kadin,33,Bekar,0,Mamaj,27,0,2,8,Seyahat Yok,6,6,0,3,2,5,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,35968,62,Uc Vardiya,Haftalik,0,7,22,32.21385629929776,8,4,5,5,5,5,0
MKE-11185,Mavi,Erkek,26,Bekar,0,MKE Lojmanlari,3,1,0,5,Seyahat Yok,5,4,1,1,0,3,0,Bakim Onarim,Teknisyen,Lise,34677,37,Iki Vardiya,Haftalik,0,19,21,45.852492138145,11,3,4,5,5,3,0
MKE-11186,Mavi,Erkek,48,Evli,1,Etimesgut,30,0,1,19,Seyahat Yok,17,7,10,4,1,3,0,Gazi Fisek Fabrikasi,Basusta,Lise,52776,17,Iki Vardiya,Haftalik,1,10,24,45.25172590493769,7,2,4,4,5,5,0
MKE-11187,Beyaz,Erkek,42,Evli,3,Cankaya,36,0,2,44,Nadiren,16,8,8,3,0,2,1,IK,Takim Lideri,Lisans,101506,20,Yok,Yok,0,0,24,49.18762096869186,11,2,4,4,5,3,0
MKE-11188,Mavi,Erkek,39,Evli,2,Etimesgut,21,0,2,12,Seyahat Yok,10,10,0,6,1,2,1,Silah Fabrikasi,Atolye Ustasi,Lise,48336,43,Uc Vardiya,Aylik,0,20,15,32.36747587300593,8,3,5,5,4,5,0
MKE-11189,Mavi,Erkek,23,Evli,2,Mamaj,19,0,2,5,Seyahat Yok,2,2,0,0,0,1,0,Gazi Fisek Fabrikasi,Operator,Lise,28298,23,Iki Vardiya,Aylik,0,10,25,50.791385460221385,1,3,3,4,4,5,0
MKE-11190,Beyaz,Erkek,23,Bekar,0,Mamaj,26,0,1,48,Seyahat Yok,1,1,0,0,0,2,0,Satinalma,Muhendis,Lisans,61557,21,Yok,Yok,0,0,18,39.378747395735864,10,1,5,4,5,4,0
MKE-11191,Mavi,Erkek,56,Evli,2,Etimesgut,20,0,0,10,Seyahat Yok,31,24,7,9,9,1,1,Gazi Fisek Fabrikasi,Basusta,On Lisans,54911,10,Iki Vardiya,Haftalik,0,11,17,36.666594574938856,8,4,4,4,5,5,0
MKE-11192,Beyaz,Erkek,38,Evli,1,Mamaj,23,0,1,18,Seyahat Yok,10,7,3,2,0,4,0,Bilgi Teknolojileri,Kidemli Muhendis,Lisans,75632,18,Yok,Yok,0,0,14,33.82487385380725,1,2,4,4,5,4,0
MKE-11193,Mavi,Erkek,37,Bekar,0,Etimesgut,49,0,2,8,Seyahat Yok,13,7,6,3,3,1,0,Silah Fabrikasi,Atolye Ustasi,Lise,42175,48,Uc Vardiya,Haftalik,0,16,20,34.20580294982272,6,3,1,2,3,1,0
MKE-11194,Mavi,Erkek,39,Bekar,0,Mamaj,45,0,0,7,Seyahat Yok,2,1,1,0,0,2,0,Silah Fabrikasi,Operator,On Lisans,27755,52,Uc Vardiya,Haftalik,0,7,20,54.992430241476725,10,4,1,2,2,1,0
MKE-11195,Mavi,Erkek,44,Evli,2,MKE Lojmanlari,3,1,1,10,Seyahat Yok,7,5,2,1,0,1,0,Silah Fabrikasi,Teknisyen,Lise,32071,26,Iki Vardiya,Haftalik,0,19,24,41.37364127029247,5,4,5,4,5,4,0
MKE-11196,Mavi,Erkek,47,Evli,2,Etimesgut,18,0,1,18,Seyahat Yok,6,4,2,1,0,1,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,31023,13,Iki Vardiya,Haftalik,0,11,23,32.91332051480316,7,3,4,5,5,5,0
MKE-11197,Mavi,Kadin,44,Evli,2,Cankaya,54,0,1,19,Seyahat Yok,11,7,4,1,0,4,0,Muhimmat Fabrikasi,Teknisyen,Lise,34091,18,Iki Vardiya,Haftalik,0,1,16,48.53034524262342,6,3,5,5,4,3,0
MKE-11198,Mavi,Erkek,27,Evli,2,Cankaya,10,0,0,11,Seyahat Yok,6,1,5,0,0,1,0,Silah Fabrikasi,Teknisyen,Lise,27743,21,Iki Vardiya,Aylik,0,11,14,37.63507708700142,2,4,4,5,5,4,0
MKE-11199,Beyaz,Kadin,22,Bekar,0,Etimesgut,35,0,4,29,Nadiren,1,1,0,0,0,2,0,Satinalma,Muhendis,Lisans,60874,43,Yok,Yok,0,0,19,51.0448549378761,5,1,4,4,5,4,0
MKE-11200,Beyaz,Erkek,23,Bekar,0,Etimesgut,40,0,1,44,Seyahat Yok,1,1,0,0,0,1,0,Bilgi Teknolojileri,Muhendis,Lisans,59711,18,Yok,Yok,0,0,16,41.73724578619274,9,3,4,3,4,4,0
MKE-11201,Mavi,Erkek,24,Bekar,0,MKE Lojmanlari,1,1,2,17,Seyahat Yok,1,1,0,0,0,2,0,Muhimmat Fabrikasi,Operator,Lise,26626,44,Uc Vardiya,Aylik,0,1,18,34.43920587024128,6,4,4,5,5,4,0
MKE-11202,Mavi,Erkek,23,Bekar,0,Cankaya,28,0,0,14,Seyahat Yok,3,2,1,1,0,2,0,Muhimmat Fabrikasi,Operator,Lise,24775,30,Iki Vardiya,Aylik,1,24,18,44.79642934225514,4,3,4,4,4,3,1
MKE-11203,Beyaz,Erkek,25,Bekar,0,Mamaj,9,0,4,39,Seyahat Yok,2,1,1,0,0,2,0,Kalite Yonetim,Uzman,Doktora,49142,27,Yok,Yok,0,0,14,36.360332664103964,11,4,3,4,5,4,0
MKE-11204,Mavi,Erkek,38,Bekar,0,Etimesgut,14,0,0,15,Seyahat Yok,15,5,10,3,1,4,0,Silah Fabrikasi,Atolye Ustasi,Lise,37546,41,Uc Vardiya,Aylik,0,18,20,30.82392987163578,9,4,5,4,5,4,0
MKE-11205,Mavi,Kadin,28,Evli,2,Yenimahalle,32,0,0,14,Seyahat Yok,8,4,4,1,0,4,0,Bakim Onarim,Atolye Ustasi,On Lisans,42192,54,Uc Vardiya,Haftalik,0,20,20,39.32420769918463,4,3,2,2,3,2,0
MKE-11206,Mavi,Kadin,33,Evli,2,MKE Lojmanlari,3,1,1,5,Seyahat Yok,2,1,1,0,0,1,0,Gazi Fisek Fabrikasi,Operator,Lise,27771,52,Uc Vardiya,Haftalik,0,10,20,49.47008253133158,7,3,2,1,2,1,0
MKE-11207,Beyaz,Kadin,25,Evli,1,Kalebasi,30,0,3,49,Seyahat Yok,1,1,0,0,0,2,0,Satinalma,Uzman,Yuksek Lisans,53685,30,Yok,Yok,0,0,20,33.665805173329375,4,3,4,3,5,3,1
MKE-11208,Mavi,Erkek,24,Bekar,0,Etimesgut,32,0,0,7,Seyahat Yok,5,5,0,0,0,4,0,Muhimmat Fabrikasi,Teknisyen,Lise,35202,50,Uc Vardiya,Haftalik,0,5,22,48.59880371798864,6,3,5,4,5,4,0
MKE-11209,Beyaz,Erkek,31,Evli,2,Kalebasi,38,0,6,42,Seyahat Yok,8,4,4,3,2,5,0,Satinalma,Kidemli Muhendis,Yuksek Lisans,71421,11,Yok,Yok,0,0,23,32.70850014427347,9,2,3,5,5,4,0
MKE-11210,Beyaz,Erkek,40,Evli,2,Mamaj,19,0,2,25,Seyahat Yok,15,3,12,0,0,3,0,Bilgi Teknolojileri,Takim Lideri,Lisans,91925,11,Yok,Yok,0,0,15,30.17818757071553,5,3,3,3,5,3,0
MKE-11211,Mavi,Kadin,48,Evli,2,Cankaya,17,0,2,9,Seyahat Yok,2,2,0,1,1,3,0,Gazi Fisek Fabrikasi,Operator,Lise,29092,20,Iki Vardiya,Haftalik,0,22,15,38.29659026083402,10,3,5,5,5,4,0
MKE-11212,Beyaz,Erkek,25,Evli,2,Kalebasi,25,0,5,44,Seyahat Yok,1,1,0,0,0,2,0,Satinalma,Muhendis,Yuksek Lisans,60141,11,Yok,Yok,0,0,24,32.746552386111496,6,3,3,4,5,5,0
MKE-11213,Mavi,Erkek,27,Evli,1,Yenimahalle,29,0,1,18,Seyahat Yok,1,1,0,0,0,1,0,Silah Fabrikasi,Operator,On Lisans,27974,53,Uc Vardiya,Haftalik,0,4,25,32.07816769783997,7,3,2,1,2,1,0
MKE-11214,Beyaz,Erkek,41,Evli,2,Mamaj,32,0,5,31,Siklikla,3,3,0,2,2,2,0,IK,Uzman,Lisans,54691,40,Yok,Yok,0,0,25,37.01971997314148,8,3,3,4,4,3,0
MKE-11215,Beyaz,Erkek,34,Bekar,0,MKE Lojmanlari,1,1,1,28,Seyahat Yok,6,4,2,0,0,5,0,Kalite Yonetim,Kidemli Muhendis,Yuksek Lisans,77850,35,Yok,Yok,0,0,24,40.183925610940506,6,3,3,4,5,4,0
MKE-11216,Mavi,Erkek,41,Evli,2,Cankaya,30,0,2,16,Seyahat Yok,11,10,1,8,8,3,0,Silah Fabrikasi,Atolye Ustasi,Lise,47263,37,Uc Vardiya,Haftalik,1,21,22,49.823190318799874,6,5,4,4,5,4,0
MKE-11217,Beyaz,Erkek,24,Evli,1,Kalebasi,12,0,5,22,Siklikla,1,1,0,0,0,2,0,AR-GE Tasarim,Muhendis,Lisans,59384,25,Yok,Yok,0,0,22,52.7899188345986,1,3,3,3,4,4,1
MKE-11218,Mavi,Erkek,50,Evli,1,Etimesgut,12,0,0,8,Seyahat Yok,25,12,13,0,0,4,0,Muhimmat Fabrikasi,Basusta,Lise,51040,60,Uc Vardiya,Haftalik,0,6,15,32.400935730908664,12,3,5,5,5,5,0
MKE-11219,Mavi,Erkek,33,Evli,2,MKE Lojmanlari,2,1,0,6,Seyahat Yok,14,14,0,13,0,3,0,Gazi Fisek Fabrikasi,Atolye Ustasi,Lise,48627,27,Uc Vardiya,Haftalik,0,14,17,39.63275124528732,8,3,4,4,5,5,0
MKE-11220,Mavi,Erkek,40,Bekar,0,MKE Lojmanlari,3,1,1,17,Seyahat Yok,2,2,0,0,0,2,0,Silah Fabrikasi,Operator,Lise,28862,37,Iki Vardiya,Haftalik,0,7,14,48.289951213451644,1,2,4,5,4,4,0
MKE-11221,Beyaz,Kadin,46,Evli,2,Mamaj,21,0,6,33,Seyahat Yok,3,3,0,1,0,3,0,Satinalma,Muhendis,Lisans,58060,41,Yok,Yok,0,0,25,46.26304456137116,1,2,5,5,5,4,0
MKE-11222,Mavi,Erkek,52,Bekar,0,MKE Lojmanlari,2,1,0,10,Seyahat Yok,31,28,3,14,3,3,2,Bakim Onarim,Basusta,On Lisans,59728,27,Iki Vardiya,Haftalik,1,17,17,46.57337441165342,3,5,4,5,5,4,0
MKE-11223,Beyaz,Erkek,29,Evli,2,Cankaya,15,0,3,17,Seyahat Yok,6,1,5,0,0,1,0,IK,Uzman,Lisans,44128,8,Yok,Yok,0,0,22,47.70045348577058,6,3,4,3,5,4,1
MKE-11224,Beyaz,Erkek,44,Evli,2,Kalebasi,54,0,4,28,Siklikla,16,5,11,1,1,4,0,Satinalma,Takim Lideri,Lisans,94371,10,Yok,Yok,0,0,24,54.670501289106205,12,3,4,4,4,1,0
MKE-11225,Beyaz,Erkek,40,Bekar,0,Mamaj,36,0,3,36,Seyahat Yok,7,7,0,5,3,3,0,AR-GE Tasarim,Kidemli Muhendis,Yuksek Lisans,83065,27,Yok,Yok,0,0,24,40.52787927169074,8,4,2,1,3,1,1
MKE-11226,Beyaz,Erkek,32,Bekar,0,Kalebasi,43,0,4,44,Seyahat Yok,6,3,3,1,0,1,0,IK,Uzman,Lisans,49356,12,Yok,Yok,0,0,20,53.30442487293523,3,3,4,5,5,2,0
MKE-11227,Beyaz,Kadin,57,Evli,1,Yenimahalle,16,0,2,30,Seyahat Yok,22,9,13,0,0,2,1,AR-GE Tasarim,Kidemli Muhendis,Yuksek Lisans,69926,19,Yok,Yok,0,0,25,50.01233866487818,6,4,4,3,4,3,0
MKE-11228,Mavi,Erkek,36,Evli,1,Mamaj,53,0,2,18,Seyahat Yok,2,2,0,1,0,2,0,Silah Fabrikasi,Operator,On Lisans,26586,25,Iki Vardiya,Haftalik,0,13,14,36.97761988848888,11,4,4,5,5,2,1
MKE-11229,Mavi,Erkek,41,Evli,2,MKE Lojmanlari,3,1,2,18,Seyahat Yok,15,9,6,2,0,3,1,Muhimmat Fabrikasi,Basusta,On Lisans,53083,35,Iki Vardiya,Haftalik,0,12,22,50.40517927053477,7,3,4,4,5,4,0
MKE-11230,Mavi,Erkek,54,Evli,1,Mamaj,27,0,1,7,Seyahat Yok,2,2,0,1,1,3,0,Muhimmat Fabrikasi,Operator,Lise,28298,22,Iki Vardiya,Haftalik,0,8,18,40.187582300939965,10,3,5,3,4,5,0
MKE-11231,Mavi,Kadin,51,Evli,2,Yenimahalle,37,0,0,11,Seyahat Yok,5,5,0,0,0,2,0,Gazi Fisek Fabrikasi,Operator,Lise,28948,50,Uc Vardiya,Haftalik,0,4,23,42.56000848728029,11,3,5,5,5,5,0
MKE-11232,Mavi,Erkek,38,Evli,2,MKE Lojmanlari,1,1,2,15,Seyahat Yok,16,7,9,0,0,1,0,Gazi Fisek Fabrikasi,Basusta,Lise,49809,24,Iki Vardiya,Haftalik,1,24,24,48.27290971394738,8,3,4,4,5,3,0
MKE-11233,Beyaz,Erkek,47,Evli,1,Kalebasi,37,0,3,39,Seyahat Yok,15,3,12,0,0,1,0,AR-GE Tasarim,Kidemli Muhendis,Yuksek Lisans,65403,43,Yok,Yok,0,0,14,38.48749489020059,2,3,4,3,5,4,1
MKE-11234,Mavi,Erkek,23,Bekar,0,Etimesgut,24,0,0,11,Seyahat Yok,2,1,1,0,0,1,0,Muhimmat Fabrikasi,Operator,Lise,26461,20,Uc Vardiya,Haftalik,0,9,22,41.280792465195084,7,3,4,4,4,5,0
MKE-11235,Beyaz,Erkek,37,Bekar,0,MKE Lojmanlari,2,1,3,20,Seyahat Yok,13,9,4,6,5,2,1,IK,Kidemli Muhendis,Lisans,76244,21,Yok,Yok,0,0,19,43.10765069981876,11,3,3,4,5,4,1
MKE-11236,Beyaz,Erkek,44,Bekar,0,MKE Lojmanlari,1,1,6,16,Seyahat Yok,16,1,15,0,0,1,0,Kalite Yonetim,Takim Lideri,Yuksek Lisans,85426,43,Yok,Yok,0,0,25,35.039448540843225,8,2,4,4,4,3,0
MKE-11237,Mavi,Erkek,59,Evli,2,MKE Lojmanlari,3,1,2,13,Seyahat Yok,20,20,0,5,5,1,2,Silah Fabrikasi,Basusta,On Lisans,60786,15,Iki Vardiya,Haftalik,0,4,14,54.506618752563696,12,3,5,4,5,3,0
MKE-11238,Mavi,Erkek,51,Bekar,0,Etimesgut,42,0,1,16,Seyahat Yok,28,15,13,7,0,4,0,Muhimmat Fabrikasi,Basusta,On Lisans,52787,38,Iki Vardiya,Haftalik,0,23,20,50.51282249652597,6,3,3,4,5,2,0
MKE-11239,Mavi,Erkek,22,Bekar,0,Yenimahalle,9,0,1,17,Seyahat Yok,1,1,0,0,0,2,0,Silah Fabrikasi,Operator,Lise,29993,20,Uc Vardiya,Aylik,0,2,17,52.766063598939795,2,3,4,5,5,5,0
MKE-11240,Beyaz,Kadin,48,Evli,3,MKE Lojmanlari,1,1,2,23,Seyahat Yok,8,7,1,2,1,5,0,Satinalma,Kidemli Muhendis,Yuksek Lisans,83168,18,Yok,Yok,0,0,25,45.02554553562842,11,3,3,5,4,4,0
MKE-11241,Beyaz,Erkek,51,Evli,2,Mamaj,47,0,2,22,Seyahat Yok,23,4,19,1,1,3,0,Kalite Yonetim,Kidemli Muhendis,Lisans,66050,10,Yok,Yok,0,0,17,41.737924878130194,5,4,3,5,5,2,0
MKE-11242,Mavi,Erkek,31,Bekar,0,Kalebasi,38,0,1,17,Seyahat Yok,1,1,0,0,0,1,0,Bakim Onarim,Operator,Lise,29800,33,Uc Vardiya,Haftalik,0,12,23,36.61221397774663,10,4,2,2,2,2,0
MKE-11243,Mavi,Erkek,59,Evli,2,Mamaj,31,0,0,11,Seyahat Yok,36,27,9,26,3,3,0,Muhimmat Fabrikasi,Basusta,Lise,57458,41,Uc Vardiya,Aylik,0,20,18,39.46835645300723,2,4,3,4,5,4,0
MKE-11244,Mavi,Erkek,23,Bekar,0,MKE Lojmanlari,2,1,2,7,Seyahat Yok,5,3,2,1,0,3,0,Silah Fabrikasi,Teknisyen,Lise,32294,41,Uc Vardiya,Haftalik,0,6,17,40.568254154649765,1,3,4,5,4,3,0
MKE-11245,Mavi,Erkek,55,Evli,1,Etimesgut,23,0,0,5,Seyahat Yok,29,6,23,1,1,3,0,Bakim Onarim,Basusta,Lise,48800,21,Iki Vardiya,Aylik,0,8,18,39.37617836275732,2,4,5,5,5,3,0
MKE-11246,Mavi,Kadin,47,Bekar,0,Etimesgut,12,0,2,11,Seyahat Yok,6,4,2,3,1,5,0,Muhimmat Fabrikasi,Teknisyen,Lise,34635,31,Iki Vardiya,Aylik,0,4,20,34.31263892988074,8,3,5,4,4,4,0
MKE-11247,Mavi,Erkek,39,Bekar,0,MKE Lojmanlari,2,1,2,13,Seyahat Yok,13,1,12,0,0,2,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,28526,38,Iki Vardiya,Haftalik,0,23,23,34.111606935006016,1,3,5,4,5,3,0
MKE-11248,Mavi,Erkek,33,Bekar,0,MKE Lojmanlari,2,1,2,4,Seyahat Yok,6,3,3,2,0,2,0,Muhimmat Fabrikasi,Teknisyen,Lise,32337,21,Iki Vardiya,Haftalik,0,12,18,46.79263041710003,7,3,5,4,5,3,0
MKE-11249,Mavi,Erkek,26,Bekar,0,Kalebasi,23,0,1,9,Seyahat Yok,7,7,0,4,1,4,0,Muhimmat Fabrikasi,Operator,Lise,26131,38,Iki Vardiya,Haftalik,0,24,17,39.79742914967807,8,3,3,5,5,4,0
MKE-11250,Mavi,Erkek,31,Evli,2,Mamaj,34,0,1,13,Seyahat Yok,13,9,4,6,5,5,0,Silah Fabrikasi,Atolye Ustasi,On Lisans,42937,14,Iki Vardiya,Haftalik,0,3,24,47.50187549673978,4,2,4,3,4,3,0
MKE-11251,Mavi,Erkek,46,Evli,2,Yenimahalle,29,0,2,14,Seyahat Yok,18,7,11,0,0,2,0,Silah Fabrikasi,Basusta,Lise,49924,62,Uc Vardiya,Aylik,0,9,14,42.59592978318796,4,2,2,1,3,2,0
MKE-11252,Mavi,Erkek,54,Evli,1,Etimesgut,29,0,0,17,Seyahat Yok,25,7,18,4,3,1,0,Gazi Fisek Fabrikasi,Basusta,On Lisans,50944,10,Iki Vardiya,Haftalik,0,14,20,43.00356809819572,6,2,4,4,5,4,0
MKE-11253,Mavi,Erkek,32,Evli,3,Etimesgut,18,0,0,17,Seyahat Yok,5,1,4,0,0,1,0,Bakim Onarim,Operator,Lise,26602,37,Iki Vardiya,Haftalik,0,4,23,38.38741800827321,8,2,4,4,5,4,0
MKE-11254,Mavi,Erkek,59,Evli,2,Etimesgut,45,0,1,4,Seyahat Yok,16,10,6,9,9,3,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,42260,28,Iki Vardiya,Haftalik,0,4,21,50.99209926180083,6,3,4,4,5,1,0
MKE-11255,Mavi,Erkek,29,Evli,1,Cankaya,50,0,0,13,Seyahat Yok,6,5,1,0,0,4,0,Bakim Onarim,Operator,Lise,25767,32,Iki Vardiya,Aylik,0,5,20,34.8556292208162,4,3,4,4,4,3,0
MKE-11256,Beyaz,Erkek,48,Evli,2,Mamaj,19,0,5,21,Seyahat Yok,3,3,0,1,0,4,0,AR-GE Tasarim,Muhendis,Lisans,58492,13,Yok,Yok,0,0,23,51.54823067789541,3,3,3,5,5,4,0
MKE-11257,Mavi,Erkek,56,Evli,1,Cankaya,11,0,2,17,Seyahat Yok,4,2,2,0,0,1,0,Muhimmat Fabrikasi,Operator,Lise,27721,32,Iki Vardiya,Haftalik,0,6,16,42.72031889802502,7,3,4,5,5,4,0
MKE-11258,Mavi,Erkek,45,Evli,2,MKE Lojmanlari,2,1,2,5,Seyahat Yok,15,3,12,0,0,1,0,Silah Fabrikasi,Atolye Ustasi,On Lisans,39287,14,Iki Vardiya,Aylik,0,20,15,51.23357912000871,6,4,4,5,5,4,0
MKE-11259,Mavi,Erkek,43,Bekar,0,MKE Lojmanlari,2,1,0,13,Seyahat Yok,1,1,0,0,0,1,0,Muhimmat Fabrikasi,Operator,On Lisans,29515,53,Uc Vardiya,Aylik,1,2,22,45.47225292450198,9,4,2,2,2,1,0
MKE-11260,Beyaz,Kadin,40,Evli,2,Etimesgut,39,0,3,43,Seyahat Yok,5,1,4,0,0,1,0,IK,Kidemli Muhendis,Yuksek Lisans,64927,21,Yok,Yok,0,0,14,43.162633134553666,12,3,5,4,4,5,1
MKE-11261,Mavi,Erkek,44,Evli,1,Kalebasi,35,0,2,18,Seyahat Yok,18,10,8,0,0,5,1,Bakim Onarim,Basusta,On Lisans,52421,21,Iki Vardiya,Haftalik,0,22,20,46.114829075275004,7,3,4,4,5,4,0
MKE-11262,Beyaz,Erkek,39,Evli,1,Etimesgut,48,0,1,47,Seyahat Yok,14,12,2,5,3,3,2,Bilgi Teknolojileri,Kidemli Muhendis,Yuksek Lisans,82579,42,Yok,Yok,0,0,22,49.38189300302235,9,3,4,4,4,1,0
MKE-11263,Mavi,Erkek,46,Evli,1,MKE Lojmanlari,1,1,2,6,Seyahat Yok,8,8,0,5,0,1,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,48598,47,Uc Vardiya,Aylik,0,15,17,40.72843977388198,2,3,5,5,5,5,0
MKE-11264,Beyaz,Erkek,42,Evli,2,Mamaj,53,0,6,17,Nadiren,15,14,1,2,0,1,0,IK,Kidemli Muhendis,Lisans,84086,14,Yok,Yok,0,0,22,39.02702027155378,8,3,4,3,5,2,0
MKE-11265,Mavi,Erkek,50,Evli,2,Yenimahalle,29,0,1,12,Seyahat Yok,10,10,0,5,3,4,1,Gazi Fisek Fabrikasi,Atolye Ustasi,Lise,47622,62,Uc Vardiya,Haftalik,1,4,19,52.98058785826395,3,4,5,5,5,5,1
MKE-11266,Mavi,Erkek,49,Evli,1,Etimesgut,13,0,0,10,Seyahat Yok,25,5,20,4,1,1,0,Gazi Fisek Fabrikasi,Basusta,Lise,47580,27,Iki Vardiya,Haftalik,0,12,17,50.960713923129184,2,3,4,5,4,4,0
MKE-11267,Mavi,Erkek,37,Bekar,0,Kalebasi,37,0,2,13,Seyahat Yok,19,6,13,5,0,1,0,Gazi Fisek Fabrikasi,Atolye Ustasi,Lise,38242,28,Uc Vardiya,Haftalik,0,13,15,50.53822460808869,10,1,5,5,5,5,1
MKE-11268,Mavi,Erkek,29,Evli,1,Etimesgut,41,0,0,16,Seyahat Yok,5,2,3,0,0,2,0,Gazi Fisek Fabrikasi,Operator,Lise,25522,24,Uc Vardiya,Haftalik,0,10,17,48.799145834830256,9,3,1,2,3,2,0
MKE-11269,Beyaz,Erkek,36,Evli,2,MKE Lojmanlari,3,1,6,32,Seyahat Yok,1,1,0,0,0,1,0,Kalite Yonetim,Muhendis,Yuksek Lisans,58417,29,Yok,Yok,0,0,17,54.24531064228004,8,2,4,4,5,3,1
MKE-11270,Mavi,Erkek,40,Evli,2,Mamaj,41,0,2,18,Seyahat Yok,4,4,0,0,0,4,0,Gazi Fisek Fabrikasi,Teknisyen,On Lisans,36453,34,Uc Vardiya,Aylik,0,17,16,46.326650071872834,10,5,5,5,5,5,1
MKE-11271,Mavi,Erkek,31,Evli,1,Yenimahalle,35,0,0,6,Seyahat Yok,10,3,7,0,0,1,0,Bakim Onarim,Atolye Ustasi,Lise,40807,55,Uc Vardiya,Aylik,1,14,24,36.94667921505591,9,4,2,2,2,1,0
MKE-11272,Beyaz,Erkek,32,Evli,1,Etimesgut,10,0,2,32,Seyahat Yok,6,2,4,0,0,1,0,Bilgi Teknolojileri,Kidemli Muhendis,Lisans,68024,8,Yok,Yok,0,0,16,41.57399538612514,1,5,3,5,5,5,0
MKE-11273,Mavi,Erkek,55,Bekar,0,Yenimahalle,13,0,2,15,Seyahat Yok,13,4,9,2,2,4,0,Bakim Onarim,Atolye Ustasi,Lise,37525,36,Iki Vardiya,Haftalik,0,17,25,43.63149767198405,8,3,4,3,4,4,0
MKE-11274,Mavi,Erkek,47,Bekar,0,Etimesgut,54,0,1,4,Seyahat Yok,13,3,10,1,1,4,0,Gazi Fisek Fabrikasi,Atolye Ustasi,Lise,37637,61,Uc Vardiya,Haftalik,0,11,25,38.06488759587531,3,3,5,5,5,5,1
MKE-11275,Beyaz,Erkek,27,Bekar,0,MKE Lojmanlari,1,1,3,38,Siklikla,2,1,1,0,0,2,0,Bilgi Teknolojileri,Uzman,Lisans,49631,25,Yok,Yok,0,0,15,43.864194759225484,8,3,4,4,5,5,0
MKE-11276,Beyaz,Erkek,47,Evli,1,Cankaya,19,0,6,16,Seyahat Yok,13,2,11,1,1,2,0,IK,Kidemli Muhendis,Lisans,64661,42,Yok,Yok,0,0,15,34.23644464122594,8,3,5,5,4,3,0
MKE-11277,Mavi,Erkek,22,Bekar,0,MKE Lojmanlari,2,1,2,8,Seyahat Yok,2,2,0,1,1,2,0,Bakim Onarim,Operator,Lise,29479,60,Uc Vardiya,Haftalik,0,20,23,40.88608729486498,10,5,5,5,5,5,0
MKE-11278,Beyaz,Kadin,48,Evli,1,Cankaya,27,0,4,24,Nadiren,25,13,12,11,1,5,0,Bilgi Teknolojileri,Takim Lideri,Doktora,103234,9,Yok,Yok,0,0,19,32.79103928845913,8,3,3,4,5,4,0
MKE-11279,Mavi,Erkek,24,Evli,1,Kalebasi,45,0,2,15,Seyahat Yok,1,1,0,0,0,2,0,Gazi Fisek Fabrikasi,Operator,Lise,28221,39,Uc Vardiya,Haftalik,0,13,21,36.64864639744479,10,2,1,1,3,2,0
MKE-11280,Beyaz,Erkek,22,Bekar,0,Cankaya,8,0,3,23,Seyahat Yok,1,1,0,0,0,1,0,IK,Muhendis,Lisans,60585,31,Yok,Yok,0,0,15,39.41343048179138,1,3,3,5,4,3,0
MKE-11281,Mavi,Kadin,52,Bekar,0,Mamaj,21,0,0,11,Seyahat Yok,19,7,12,6,6,5,0,Muhimmat Fabrikasi,Basusta,On Lisans,48976,17,Iki Vardiya,Haftalik,0,13,22,47.88238489870095,2,2,4,4,5,4,0
MKE-11282,Mavi,Erkek,45,Evli,1,Cankaya,44,0,0,12,Seyahat Yok,21,17,4,7,1,3,1,Muhimmat Fabrikasi,Basusta,Lise,56283,48,Uc Vardiya,Aylik,0,9,23,47.634073943177896,2,3,1,2,2,2,0
